店铺ID,店铺名,托管模式,店铺LOGO,在售商品数,店铺总销量,店铺评分,粉丝数,商品ID,商品标题（中文）,商品标题（英文）,商品主图,商品轮播图,商品视频,商品链接,前台分类（英文）,前台分类（中文）,后台分类,标签,美元价格($),欧元价格(€),GMV($),GMV(€),总销量,日销量,周销量,月销量,美区评分,美区评论数,上架时间,收录时间,main_url,标题,banned,banned_hits
,,,,,,,,607412241152246,约2000+朵紫红色仿真满天星花束，适用于婚礼桌面布置、DIY手工、插花、花环及家居花瓶装饰，派对桌面中心装饰，礼物包装及手作装饰，秋季装饰，适用于各种节日装饰氛围,约2000+朵紫红色仿真满天星花束，适用于婚礼桌面布置、DIY手工、插花、花环及家居花瓶装饰，派对桌面中心装饰，礼物包装及手作装饰，秋季装饰，适用于各种节日装饰氛围,https://img.kwcdn.com/product/fancy/43aa095b-f07f-40da-9d9b-7d469a6fb54b.jpg,[https://img.kwcdn.com/product/fancy/43aa095b-f07f-40da-9d9b-7d469a6fb54b.jpg],,https://www.temu.com/search_result.html?search_key=607412241152246&search_method=user,Home & Kitchen/Seasonal Decor,家居厨房用品/节日饰品,,[],7.09,6.09,0.0,0.0,0,0.0,0.0,0.0,,0,2026-09-12 18:23:24,,https://img.kwcdn.com/product/fancy/43aa095b-f07f-40da-9d9b-7d469a6fb54b.jpg,约2000+朵紫红色仿真满天星花束，适用于婚礼桌面布置、DIY手工、插花、花环及家居花瓶装饰，派对桌面中心装饰，礼物包装及手作装饰，秋季装饰，适用于各种节日装饰氛围,False,
634418221629339.0,XIAOZHUO Z,全托,https://img-2.kwcdn.com/supplier-public-tag/201a0da20df/aabb2461-43b4-4618-8af4-85524a87ecf5_300x300.jpeg,211.0,119630.0,4.8,2136.0,607412241153083,,"2pcs Walnut Square Storage Boxes, Stackable Wooden Storage Boxes, Multifunctional Jewelry Trays, Office Desktop Organization Boxes, Nested Storage Tools, Suitable for Earrings, Necklaces, Bracelets, Keys, And Other Small Additions",https://img.kwcdn.com/product/open/d221e05613754e11ae0d7bd8e9ce4b24-goods.jpeg,[https://img.kwcdn.com/product/open/d221e05613754e11ae0d7bd8e9ce4b24-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607412241153083&search_method=user,Home & Kitchen/Home Storage & Organization,家居厨房用品/家庭收纳,,[],15.54,13.36,,,0,,,,,0,2026-09-12 17:11:11,,https://img.kwcdn.com/product/open/d221e05613754e11ae0d7bd8e9ce4b24-goods.jpeg,"2pcs Walnut Square Storage Boxes, Stackable Wooden Storage Boxes, Multifunctional Jewelry Trays, Office Desktop Organization Boxes, Nested Storage Tools, Suitable for Earrings, Necklaces, Bracelets, Keys, And Other Small Additions",False,
634418230727409.0,Meat Roll,全托,https://img-2.kwcdn.com/supplier-public-tag/2123a615cc/70dc3f54-9ed3-4681-a338-21721a9d57c2_300x300.jpeg,302.0,22000.0,4.9,297.0,607412241157870,铝箔数字气球套装，可自由组合——非常适合生日、周年纪念、新年、毕业典礼、房间装饰以及烘托派对氛围,铝箔数字气球套装，可自由组合——非常适合生日、周年纪念、新年、毕业典礼、房间装饰以及烘托派对氛围,https://img.kwcdn.com/product/fancy/8dbca7ff-143d-4784-a012-9e21f718509a.jpg,[https://img.kwcdn.com/product/fancy/8dbca7ff-143d-4784-a012-9e21f718509a.jpg],,https://www.temu.com/search_result.html?search_key=607412241157870&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],5.73,4.92,,,0,,,,,0,2026-09-12 13:51:57,,https://img.kwcdn.com/product/fancy/8dbca7ff-143d-4784-a012-9e21f718509a.jpg,铝箔数字气球套装，可自由组合——非常适合生日、周年纪念、新年、毕业典礼、房间装饰以及烘托派对氛围,False,
634418214282032.0,LGA PARTY,全托,https://img-2.kwcdn.com/supplier-public-tag/1f235824c0/bcbd44f8-7eb0-45eb-8139-d04d8c7e21da_300x300.jpeg,361.0,950000.0,4.8,61159.0,607412241185831,6件装大号圣诞手提袋套装，含2种尺寸：27*35*8厘米/35*45*12厘米，卡通圣诞老人与雪人图案圣诞塑料礼品袋，可重复使用购物袋，圣诞装饰，冬季节日礼品包装派对用品，零售购物袋,6件装大号圣诞手提袋套装，含2种尺寸：27*35*8厘米/35*45*12厘米，卡通圣诞老人与雪人图案圣诞塑料礼品袋，可重复使用购物袋，圣诞装饰，冬季节日礼品包装派对用品，零售购物袋,https://img.kwcdn.com/product/fancy/0dda9a35-b72d-462f-8bb9-eb37eb42521e.jpg,[https://img.kwcdn.com/product/fancy/0dda9a35-b72d-462f-8bb9-eb37eb42521e.jpg],,https://www.temu.com/search_result.html?search_key=607412241185831&search_method=user,Home & Kitchen/Event & Party Supplies,家居厨房用品/节日聚会用品,,[],2.72,2.34,2.72,2.34,1,,,,,0,2026-09-12 09:57:50,,https://img.kwcdn.com/product/fancy/0dda9a35-b72d-462f-8bb9-eb37eb42521e.jpg,6件装大号圣诞手提袋套装，含2种尺寸：27*35*8厘米/35*45*12厘米，卡通圣诞老人与雪人图案圣诞塑料礼品袋，可重复使用购物袋，圣诞装饰，冬季节日礼品包装派对用品，零售购物袋,False,
634418222772631.0,Aijixing,全托,https://img-2.kwcdn.com/supplier-public-tag/2013f77a0cc/5688b81d-2fcc-4416-9df9-a54a31206bb5_300x300.jpeg,60.0,24185.0,4.8,1177.0,607412442479984,复活节兔子雕塑装饰品，复活节装饰，兔子小雕像，家居装饰，桌面装饰，节日手工艺，装饰品，可爱的兔子雕像,复活节兔子雕塑装饰品，复活节装饰，兔子小雕像，家居装饰，桌面装饰，节日手工艺，装饰品，可爱的兔子雕像,https://img.kwcdn.com/product/fancy/9f0ae12c-7897-4f9d-a5a2-a760884964f5.jpg,[https://img.kwcdn.com/product/fancy/9f0ae12c-7897-4f9d-a5a2-a760884964f5.jpg],,https://www.temu.com/search_result.html?search_key=607412442479984&search_method=user,Home & Kitchen/Seasonal Decor,家居厨房用品/节日饰品,,[仅剩5件],2.13,1.83,,,0,,,,,0,2026-09-12 13:38:55,,https://img.kwcdn.com/product/fancy/9f0ae12c-7897-4f9d-a5a2-a760884964f5.jpg,复活节兔子雕塑装饰品，复活节装饰，兔子小雕像，家居装饰，桌面装饰，节日手工艺，装饰品，可爱的兔子雕像,False,
634418222796086.0,Comfortable love,全托,https://img-2.kwcdn.com/supplier-public-tag/2013f770000/5e015625-14e4-48f3-8629-777099360361_300x300.jpeg,27.0,36000.0,4.8,2163.0,607412442499036,,"1pc Winter Thick Plush Blanket, Ultra-Soft Sherpa Fleece Comforter, Warm Fluffy Bed Quilt with Double-Sided Cozy Fabric, Lightweight Breathable Bedding Cover for Bedroom, Sofa, Dormitory, And Guest Room",https://img.kwcdn.com/product/open/d85a0c811b3d499198eae37ee7407730-goods.jpeg,"[https://img.kwcdn.com/product/open/d85a0c811b3d499198eae37ee7407730-goods.jpeg, https://img.kwcdn.com/product/open/f6ece85fbe0d4e61b216707d06fb5219-goods.jpeg]",,https://www.temu.com/search_result.html?search_key=607412442499036&search_method=user,Home & Kitchen/Bedding,家居厨房用品/床上用品,,[AD],15.19,13.06,60.76,52.22,4,0.0,0.0,0.0,,0,2026-09-12 15:34:46,,https://img.kwcdn.com/product/open/d85a0c811b3d499198eae37ee7407730-goods.jpeg,"1pc Winter Thick Plush Blanket, Ultra-Soft Sherpa Fleece Comforter, Warm Fluffy Bed Quilt with Double-Sided Cozy Fabric, Lightweight Breathable Bedding Cover for Bedroom, Sofa, Dormitory, And Guest Room",False,
634418231388489.0,LightofHope,全托,https://img-2.kwcdn.com/supplier-public-tag/217a7c250e/61c43169-bd48-4fb0-b2f5-08e87ba882d4_300x300.jpeg,52.0,391.0,0.0,0.0,607412509589778,孵化中的海龟礼物，专为龟类爱好者设计的2D平面印花造型抱枕，适用于沙发、卧室、客厅，打造温馨家居装饰，亦可用于办公室和汽车，抱枕礼品，2D平面款,孵化中的海龟礼物，专为龟类爱好者设计的2D平面印花造型抱枕，适用于沙发、卧室、客厅，打造温馨家居装饰，亦可用于办公室和汽车，抱枕礼品，2D平面款,https://img.kwcdn.com/product/open/66254a1f52bc4efab68053539a3f35e5-goods.jpeg,[https://img.kwcdn.com/product/open/66254a1f52bc4efab68053539a3f35e5-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607412509589778&search_method=user,Home & Kitchen/Bedding,家居厨房用品/床上用品,,[],11.2,9.63,,,0,,,,,0,2026-09-12 15:51:17,,https://img.kwcdn.com/product/open/66254a1f52bc4efab68053539a3f35e5-goods.jpeg,孵化中的海龟礼物，专为龟类爱好者设计的2D平面印花造型抱枕，适用于沙发、卧室、客厅，打造温馨家居装饰，亦可用于办公室和汽车，抱枕礼品，2D平面款,False,
634418219072935.0,JIT Fashion bag Ten,全托,https://img-2.kwcdn.com/supplier-public-tag/201365d32ac/686a53c9-2c6e-480b-b52a-de6511c02985_300x300.jpeg,199.0,18000.0,4.9,925.0,607412509591990,绗缝与二维平面印花，1件装绗缝旅行包，花卉佩斯利拼布印花，拉链开合，可机洗，适合女士，用于万圣节、感恩节、圣诞礼物，托特手提包|非食品接触，非食品接触，二维平面,绗缝与二维平面印花，1件装绗缝旅行包，花卉佩斯利拼布印花，拉链开合，可机洗，适合女士，用于万圣节、感恩节、圣诞礼物，托特手提包|非食品接触，非食品接触，二维平面,https://img.kwcdn.com/product/21152342fce/ff9fdeae-5c53-4f4a-aff1-eafb543cc05e_1000x1000.jpeg,[https://img.kwcdn.com/product/21152342fce/ff9fdeae-5c53-4f4a-aff1-eafb543cc05e_1000x1000.jpeg],,https://www.temu.com/search_result.html?search_key=607412509591990&search_method=user,Home & Kitchen/Kitchen Storage & Organization,家居厨房用品/厨房收纳,,[],10.09,8.68,,,0,,,,,0,2026-09-12 10:03:42,,https://img.kwcdn.com/product/21152342fce/ff9fdeae-5c53-4f4a-aff1-eafb543cc05e_1000x1000.jpeg,绗缝与二维平面印花，1件装绗缝旅行包，花卉佩斯利拼布印花，拉链开合，可机洗，适合女士，用于万圣节、感恩节、圣诞礼物，托特手提包|非食品接触，非食品接触，二维平面,False,
634418231769480.0,qff one,全托,https://img-2.kwcdn.com/supplier-public-tag/21f0661450/0d96efbe-536b-490d-99f6-8ac45f4202e1_300x300.jpeg,123.0,249.0,0.0,0.0,607412509622953,,"1pc Colorful Butterfly And Wildflower Print Flannel Blanket, Suitable for All Seasons, Soft And Versatile, Ideal for Use As a Throw Blanket, Ren'S Spread, Living Room Sofa Cover, Or for Camping And Travel, Making It an Excellent Everyday Home Gift",https://img.kwcdn.com/product/fancy/ecf794a8-fa7a-4b49-8d35-75946691f642.jpg,[https://img.kwcdn.com/product/fancy/ecf794a8-fa7a-4b49-8d35-75946691f642.jpg],,https://www.temu.com/search_result.html?search_key=607412509622953&search_method=user,Home & Kitchen/Blankets & Throws,家居厨房用品/毯子,,[],6.38,5.48,,,0,,,,,0,2026-09-12 17:00:47,,https://img.kwcdn.com/product/fancy/ecf794a8-fa7a-4b49-8d35-75946691f642.jpg,"1pc Colorful Butterfly And Wildflower Print Flannel Blanket, Suitable for All Seasons, Soft And Versatile, Ideal for Use As a Throw Blanket, Ren'S Spread, Living Room Sofa Cover, Or for Camping And Travel, Making It an Excellent Everyday Home Gift",False,
,,,,,,,,607412778014706,2D平面定制亚克力相框架 Sweet Magic Dreams主题，可爱女巫城堡彩虹糖果蝙蝠设计桌面装饰，万圣节梦幻桌面摆件，儿童卧室派对家居装饰个性化照片展示,2D平面定制亚克力相框架 Sweet Magic Dreams主题，可爱女巫城堡彩虹糖果蝙蝠设计桌面装饰，万圣节梦幻桌面摆件，儿童卧室派对家居装饰个性化照片展示,https://img.kwcdn.com/product/open/d0d46e54b6914012b3a6cfd3a3903b8e-goods.jpeg,[https://img.kwcdn.com/product/open/d0d46e54b6914012b3a6cfd3a3903b8e-goods.jpeg],https://goods-vod.kwcdn.com/goods-video/ab16a6d9ffb4c9e6a14896050d0b78149e95a6fc.f30.mp4,https://www.temu.com/search_result.html?search_key=607412778014706&search_method=user,Home & Kitchen/Seasonal Decor,家居厨房用品/节日饰品,,[],7.73,6.64,,,0,,,,,0,2026-09-12 17:01:38,,https://img.kwcdn.com/product/open/d0d46e54b6914012b3a6cfd3a3903b8e-goods.jpeg,2D平面定制亚克力相框架 Sweet Magic Dreams主题，可爱女巫城堡彩虹糖果蝙蝠设计桌面装饰，万圣节梦幻桌面摆件，儿童卧室派对家居装饰个性化照片展示,False,
634418231658816.0,Skypick,,https://img-2.kwcdn.com/supplier-public-tag/21f0664e70/54572c42-5bc4-4a2a-adfa-b3f97cbb634d_300x300.jpeg,,,0.0,0.0,607412778047767,2D平面 4件套紫色魔法女巫主题亚克力杯垫，巫师帽魔法瓶月亮蜘蛛异形隔热杯垫，防水耐热茶杯垫，万圣节桌面装饰，解热派个创意小礼品 可爱隔热垫 防烫防滑桌面装饰 适合招待朋友，喝咖啡等家庭聚会使用,2D平面 4件套紫色魔法女巫主题亚克力杯垫，巫师帽魔法瓶月亮蜘蛛异形隔热杯垫，防水耐热茶杯垫，万圣节桌面装饰，解热派个创意小礼品 可爱隔热垫 防烫防滑桌面装饰 适合招待朋友，喝咖啡等家庭聚会使用,https://img.kwcdn.com/product/open/071e1a07b1954c73b003dc92d8f1b5e7-goods.jpeg,[https://img.kwcdn.com/product/open/071e1a07b1954c73b003dc92d8f1b5e7-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607412778047767&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],2.67,2.3,,,0,,,,,0,2026-09-12 12:59:44,,https://img.kwcdn.com/product/open/071e1a07b1954c73b003dc92d8f1b5e7-goods.jpeg,2D平面 4件套紫色魔法女巫主题亚克力杯垫，巫师帽魔法瓶月亮蜘蛛异形隔热杯垫，防水耐热茶杯垫，万圣节桌面装饰，解热派个创意小礼品 可爱隔热垫 防烫防滑桌面装饰 适合招待朋友，喝咖啡等家庭聚会使用,False,
634418220324457.0,RqSm,全托,https://img-2.kwcdn.com/supplier-public-tag/20a3d4a94a/31f037b4-a971-4059-9395-3e13892b9898_300x300.jpeg,218.0,60000.0,4.8,3134.0,607412979350711,2pcs浅肉粉色麦穗薰衣草仿真花束，适用于婚礼派个喜糖礼盒礼物配饰摄影道具，秋季手工艺品DIY花环配件装饰，室内家居装饰，户外花园装饰，万圣节 、复活节、光明节、圣诞节、感恩节等节日的理想装饰，秋季全季节布置,2pcs浅肉粉色麦穗薰衣草仿真花束，适用于婚礼派个喜糖礼盒礼物配饰摄影道具，秋季手工艺品DIY花环配件装饰，室内家居装饰，户外花园装饰，万圣节 、复活节、光明节、圣诞节、感恩节等节日的理想装饰，秋季全季节布置,https://img.kwcdn.com/product/fancy/288bbcf9-74e6-4bd8-9538-deb5ac018d08.jpg,[https://img.kwcdn.com/product/fancy/288bbcf9-74e6-4bd8-9538-deb5ac018d08.jpg],https://goods-vod.kwcdn.com/goods-video/1f783936287eb57664c3948c26f84b6046ae2262.f30.mp4,https://www.temu.com/search_result.html?search_key=607412979350711&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],2.88,2.48,,,33,,,,,0,2026-09-12 13:43:17,,https://img.kwcdn.com/product/fancy/288bbcf9-74e6-4bd8-9538-deb5ac018d08.jpg,2pcs浅肉粉色麦穗薰衣草仿真花束，适用于婚礼派个喜糖礼盒礼物配饰摄影道具，秋季手工艺品DIY花环配件装饰，室内家居装饰，户外花园装饰，万圣节 、复活节、光明节、圣诞节、感恩节等节日的理想装饰，秋季全季节布置,False,
634418228418073.0,Trendy Home Curtains,全托,https://img-2.kwcdn.com/supplier-public-tag/212a0c342c/973d216c-0189-48e8-b4e2-bffb59cdba50_300x300.jpeg,375.0,3172.0,5.0,80.0,607412979352304,,"2D Flat Printing 1pc, Reusable Floral Door And Window Design Quilted Tote Handbag, Travel Luggage Bag, Unisex, Perfect for Shopping, Travel, School, Camping, And Daily Commutes, Suitable Gifts for Birthdays (Non-Food Contact)",https://img.kwcdn.com/product/217a7c58da/40ee9827-4a2a-4b81-83be-a7a31d02659a_1000x1000.jpeg,[https://img.kwcdn.com/product/217a7c58da/40ee9827-4a2a-4b81-83be-a7a31d02659a_1000x1000.jpeg],,https://www.temu.com/search_result.html?search_key=607412979352304&search_method=user,Home & Kitchen/Kitchen Storage & Organization,家居厨房用品/厨房收纳,,[],15.27,13.12,,,0,,,,,0,2026-09-12 10:47:53,,https://img.kwcdn.com/product/217a7c58da/40ee9827-4a2a-4b81-83be-a7a31d02659a_1000x1000.jpeg,"2D Flat Printing 1pc, Reusable Floral Door And Window Design Quilted Tote Handbag, Travel Luggage Bag, Unisex, Perfect for Shopping, Travel, School, Camping, And Daily Commutes, Suitable Gifts for Birthdays (Non-Food Contact)",False,
634418222802177.0,JIAANXING,全托,https://img-2.kwcdn.com/supplier-public-tag/2013f770000/e44546da-9aed-4dc3-93f3-e7966349bdff_300x300.jpeg,125.0,84000.0,4.8,2496.0,607413851766464,黑色理发围裙，餐桌布艺用品，柔软舒适轻薄，包容性尺码，可擦拭，易清洁工作罩衣，适用于服务员、餐厅、咖啡厅、奶茶、清洁、烹饪工作服,黑色理发围裙，餐桌布艺用品，柔软舒适轻薄，包容性尺码，可擦拭，易清洁工作罩衣，适用于服务员、餐厅、咖啡厅、奶茶、清洁、烹饪工作服,https://img.kwcdn.com/product/open/5a425838d5b44912b91864433ae8f8ff-goods.jpeg,[https://img.kwcdn.com/product/open/5a425838d5b44912b91864433ae8f8ff-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607413851766464&search_method=user,Home & Kitchen/Dining & Entertaining,家居厨房用品/餐厅用品,,[店铺入驻Temu已1年],4.13,3.55,,,2,,,,,0,2026-09-12 12:17:26,,https://img.kwcdn.com/product/open/5a425838d5b44912b91864433ae8f8ff-goods.jpeg,黑色理发围裙，餐桌布艺用品，柔软舒适轻薄，包容性尺码，可擦拭，易清洁工作罩衣，适用于服务员、餐厅、咖啡厅、奶茶、清洁、烹饪工作服,False,
,,,,,,,,607413851768068,炫彩粉色自爱主题新奇陶瓷马克杯，特色时尚女性，带有励志西班牙语标语和闪亮爱心装饰，多种规格可选，可爱咖啡杯，适合日常饮料时间和欢乐家居书桌展示,炫彩粉色自爱主题新奇陶瓷马克杯，特色时尚女性，带有励志西班牙语标语和闪亮爱心装饰，多种规格可选，可爱咖啡杯，适合日常饮料时间和欢乐家居书桌展示,https://img.kwcdn.com/product/open/0aa93bbc2aa1436fa3384b43ba7fea48-goods.jpeg,[https://img.kwcdn.com/product/open/0aa93bbc2aa1436fa3384b43ba7fea48-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607413851768068&search_method=user,Home & Kitchen/Glassware & Drinkware,家居厨房用品/杯具,,[],9.88,8.49,,,0,,,,,0,2026-09-12 17:24:00,,https://img.kwcdn.com/product/open/0aa93bbc2aa1436fa3384b43ba7fea48-goods.jpeg,炫彩粉色自爱主题新奇陶瓷马克杯，特色时尚女性，带有励志西班牙语标语和闪亮爱心装饰，多种规格可选，可爱咖啡杯，适合日常饮料时间和欢乐家居书桌展示,False,
298124606244.0,Dasem,全托,https://img-2.kwcdn.com/supplier-public-tag/1d18fcec670/9f7157a0-d202-478a-baba-32d9b47f6db4_300x300.jpeg,343.0,400000.0,4.9,1566.0,607413851772038,2D平面个性化情侣装饰品 - 可定制姓名与年份 - 亚克力材质婚礼饰品，适用于新婚夫妇、新婚礼物、家居圣诞树装饰，2026年款采用当代不规则造型，可个性化添加照片/文字，2D平面，圣诞装饰,2D平面个性化情侣装饰品 - 可定制姓名与年份 - 亚克力材质婚礼饰品，适用于新婚夫妇、新婚礼物、家居圣诞树装饰，2026年款采用当代不规则造型，可个性化添加照片/文字，2D平面，圣诞装饰,https://img.kwcdn.com/product/open/192c17802e874ec599c41a2ee93730fd-goods.jpeg,[https://img.kwcdn.com/product/open/192c17802e874ec599c41a2ee93730fd-goods.jpeg],,https://www.temu.com/search_result.html?search_key=607413851772038&search_method=user,Home & Kitchen/Home Decor Products,家居厨房用品/家居装饰,,[],5.08,4.37,,,0,,,,,0,2026-09-12 15:48:42,,https://img.kwcdn.com/product/open/192c17802e874ec599c41a2ee93730fd-goods.jpeg,2D平面个性化情侣装饰品 - 可定制姓名与年份 - 亚克力材质婚礼饰品，适用于新婚夫妇、新婚礼物、家居圣诞树装饰，2026年款采用当代不规则造型，可个性化添加照片/文字，2D平面，圣诞装饰,False,
