排名,预测分,商品ID,标题,美元价格,一级类目,二级类目,主图URL,商品链接,来源文件,banned,banned_hits,img_missing,总销量
437,0.8108574931563861,607275473310138,"1pc Plush Sofa Cushion, Armrest Cushion, Backrest Cushion, Throw Pillow Cover, Arrow Pattern, Lace Trim Design, Slip-resistant Machine Washable Furniture Protector, Pet-friendly, Perfect Home Decoration",8.47,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/1cd80cc2-7fe2-4d02-87eb-1335eaac5c56.jpg,https://www.temu.com/search_result.html?search_key=607275473310138&search_method=user,913.csv,False,,False,13
438,0.8106204423619401,607506663318564,2D平面个性化照片帆布画带松木画框 - 定制图片墙饰，适用于家庭、宠物、回忆 - 复古画框装饰，适用于卧室 - 母亲、男士、女士的理想礼物 - 环绕式帆布画框装饰，2D平面,3.95,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/open/69efe6ce06374b369c2fd1db4cc1da6c-goods.jpeg,https://www.temu.com/search_result.html?search_key=607506663318564&search_method=user,913.csv,False,,False,2
439,0.8103825062865754,606616732666263,1件植物爱好者礼物 标牌 园艺办公桌装饰品| 家庭办公室厨房装饰 植物爱好者装饰品 适合女性 男性 妈妈 会议室书房隔间配件,2.52,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/425ba203f05a447882197e481da6a163-goods.jpeg,https://www.temu.com/search_result.html?search_key=606616732666263&search_method=user,913.csv,False,,False,0
440,0.8098323108178722,607120049205228,2D Flat 1件 圣诞可爱的小熊猫亚克力节日悬挂装饰品，圣诞节多功能2D挂饰，适用于汽车后视镜、家居装饰、包包吊坠、钥匙扣和节日礼物，理想的节日礼物季节派个和节日树装饰圣诞节、情人节、万圣节和感恩节的理想礼物，送给家人朋友的完美圣诞礼物,1.72,家居厨房用品,节日饰品,https://img.kwcdn.com/product/fancy/7034e5f9-9853-435e-9e94-79214376fed1.jpg,https://www.temu.com/search_result.html?search_key=607120049205228&search_method=user,913.csv,False,,True,0
441,0.8096833174462923,606810878615452,2D平面定制爱上克罗地亚国旗颜色风格冰箱磁铁 - 个性化文字/姓名，独特冰箱磁铁礼物创意家居厨房装饰磁性贴纸复古艺术冰箱磁铁创意家居冰箱装饰品,3.47,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/c94abdc556aa447d9bf7e4cc75b3e982-goods.jpeg,https://www.temu.com/search_result.html?search_key=606810878615452&search_method=user,913.csv,False,,False,0
442,0.8096200058730517,607092802956692,20个装，万圣节蜘蛛网生日快乐八角形一次性纸盘，红色底黑色蜘蛛网蓝色边缘7英寸波浪边甜点盘，万圣节主题派个装饰餐具，节日庆祝用餐具,4.96,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/dd621659-e2bc-46ce-8c6e-0b5edba8edf4.jpg,https://www.temu.com/search_result.html?search_key=607092802956692&search_method=user,913.csv,False,,False,15
443,0.8094159306770952,606694578970902,1个装，优雅蓝绿色植物图案枕套，现代印花装饰靠垫套，带拉链封口，柔软舒适面料，适用于沙发床客厅卧室装饰，无枕芯,5.11,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/872a1450-c5d8-440b-91f5-cbc4145b4726.jpg,https://www.temu.com/search_result.html?search_key=606694578970902&search_method=user,913.csv,False,,False,4
444,0.8093528560501242,607238160770594,2D平面，1件装，十二生肖标志 - 20.32X20.32厘米，占星符号金属墙饰，天体设计装饰牌，适用于车库、咖啡馆装饰或作为万圣节/感恩节/圣诞节礼物，2D平面,2.23,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/48a27f88f1d346a2bc32fcc695ee4f95-goods.jpeg,https://www.temu.com/search_result.html?search_key=607238160770594&search_method=user,913.csv,False,,False,0
445,0.8092767023693521,606305028779210,2D复古平面得克萨斯州问候牌，哑光表面，设计有美国国旗和孤星州图案，新品架，随机孔样式,2.48,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/c8060b4809ae488d81eb306add1a7656-goods.jpeg,https://www.temu.com/search_result.html?search_key=606305028779210&search_method=user,913.csv,False,,False,2
446,0.808951436692416,607605246269003,4pcs海洋鱼形杯垫 ，带有幽默的白色鱼形设计，海岸式餐桌装饰，适用于厨房和餐厅，季节性餐桌布置 | 幽默的鱼形设计 | 耐用的餐具，鱼形装饰,0.77,家居厨房用品,家居装饰,https://img.kwcdn.com/product/open/5dd3ea362e1846d1afc63c304bcaea91-goods.jpeg,https://www.temu.com/search_result.html?search_key=607605246269003&search_method=user,913.csv,False,,False,0
447,0.8082193714051561,607677321164202,2027蓝色闪光圣诞帽窗户贴纸，带雏菊蝴蝶结雪花冬季新年圣诞贴花，双面可见，自粘PVC，适用于烘焙店精品店前玻璃门装饰,2.09,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/954fd59f-12b8-4e0a-973f-00ee6b7e86f5.jpg,https://www.temu.com/search_result.html?search_key=607677321164202&search_method=user,913.csv,False,,False,1
448,0.8076701666807029,607085756527435,2D平面定制爱尔兰国旗颜色风格冰箱磁铁 - 个性化文字/姓名，可爱家居装饰纪念品，送给朋友的独特冰箱磁铁礼物创意，家居厨房装饰磁性贴纸，家居厨房装饰礼物,3.5,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/d308e077dd214eb9b129c73316381a78-goods.jpeg,https://www.temu.com/search_result.html?search_key=607085756527435&search_method=user,913.csv,False,,False,2
449,0.807612142175288,601103268995132,1张滑板动作海报 - 黑白漫画风格滑板特技艺术印刷品 - 现代都市滑板文化墙饰 - 即挂装裱画布 - 12x16英寸（30x40厘米） - 适合男孩房间、滑板爱好者礼物 - 中世纪现代方形墙艺带包边画框 - 青少年装饰用滑板跳跃摄影 - 酷炫滑板爱好者礼物创意 - 易于悬挂或立式使用，2D平面,11.65,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/4ab3c3ee-600d-4073-8aef-41d8cd88bd5a.jpg,https://www.temu.com/search_result.html?search_key=601103268995132&search_method=user,913.csv,False,,False,7
450,0.8070149604380628,607171588787296,2个复古橙色格子抱枕套，涤纶材质带拉链，适用于床、沙发、汽车、农舍家居装饰，不含枕芯，尺寸17.72英寸 X 17.72英寸,6.28,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/fancy/1c0cccd8-7fe0-4fc8-86e5-033ac576c0c9.jpg,https://www.temu.com/search_result.html?search_key=607171588787296&search_method=user,913.csv,False,,False,0
451,0.8066267539646732,606796852855158,带塑料涂层的窗帘绳，油画装饰悬挂绳，带8对螺旋眼和挂钩（314.96英寸，黑色）,13.45,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/40c62396-27dc-4e63-8e9f-67b69467fc93.jpg,https://www.temu.com/search_result.html?search_key=606796852855158&search_method=user,913.csv,False,,False,0
452,0.8053504580850817,607121122902405,2D flat 派对横幅，1pc，圣诞节车库门横幅，大型圣诞节悬挂装饰横幅，可爱的圣诞雪人图案设计，耐用的聚酯纤维材质，圣诞节快乐装饰彩旗，耐用的聚酯纤维材质，精致的户外和室内装饰，理想的前廊，庭院，车库和家庭装饰,13.74,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/fancy/77843806-b355-4436-8857-85f89a960e90.jpg,https://www.temu.com/search_result.html?search_key=607121122902405&search_method=user,913.csv,False,,True,0
453,0.8049977806445779,606772962105420,2 件装复古秋日抱枕套 做旧报纸纹理南瓜图案靠垫套 客厅卧室感恩节秋季怀旧丰收家居装饰 涤纶，45cmx45cm，不含抱枕芯,4.03,家居厨房用品,沙发装饰,https://img.kwcdn.com/product/open/f675db1644144b9d9bba0c8e64c0c5d0-goods.jpeg,https://www.temu.com/search_result.html?search_key=606772962105420&search_method=user,913.csv,False,,False,0
454,0.8036807987416433,606625456876743,2D平面 1PC Tribal Modern非洲部落艺术装饰画，抽象人物肖像与几何纹样大地色墙面海报，现代Boho客厅卧室家居挂画，40x60cm（15.75x23.62in）无框,3.17,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/8aca5c68-5808-44e2-b12e-567609155861.jpg,https://www.temu.com/search_result.html?search_key=606625456876743&search_method=user,913.csv,False,,False,0
455,0.8033782902845312,606703705795886,"1pc Small/Large High-Boron Silica Transparent Glass Material. Appearance Structure: Flower-Shaped Base, Outer Ring with 5pcs Heart-Shaped Candle Holders, Center Is Round Groove, Overall Petal Contour, Fully Transparent Glass",11.83,家居厨房用品,餐厅用品,https://img.kwcdn.com/product/fancy/cbbd908d-f95b-4448-8a2a-97b5083f92da.jpg,https://www.temu.com/search_result.html?search_key=606703705795886&search_method=user,913.csv,True,APP,False,0
456,0.8033284292990742,607622828774946,居家转角大容量布衣柜，落地布艺组装衣橱，多元分区实现衣物分类收纳侧边收纳小配件，防尘布罩防护衣物，宿舍租房转角衣柜出租房居家收纳柜子,40.72,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/open/5aa08c3bd4cc4a3da68eddef7a714059-goods.jpeg,https://www.temu.com/search_result.html?search_key=607622828774946&search_method=user,913.csv,False,,False,1
457,0.8027426551924645,607195211111859,纪念已故宠物的狗狗照片框，永远怀念的宠物纪念装饰品,4.65,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/bc92691c-a920-40a0-a8f0-0ceb4121ee41.jpg,https://www.temu.com/search_result.html?search_key=607195211111859&search_method=user,913.csv,False,,False,0
458,0.8018748008242385,607075354678087,2D FLAT6件套2D平面木制南瓜套装 花卉格子秋季桌面装饰，感恩节装饰品,4.65,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/29290182f3c44394986f139e52a63a91-goods.jpeg,https://www.temu.com/search_result.html?search_key=607075354678087&search_method=user,913.csv,False,,False,1
459,0.8014052395060315,606057665525846,【】一件 Chinese Crested Dog Art设计 印花沙滩毛巾 Beach towel 适用于海边度假泳池瑜伽健身，毕业季礼物，朋友结婚乔迁生日实用时尚沙滩巾,17.56,家居厨房用品,毛巾浴巾,https://img.kwcdn.com/product/21137b243de/053e8869-3fc7-4996-bca3-dd2181a2c9c0_800x800.jpeg,https://www.temu.com/search_result.html?search_key=606057665525846&search_method=user,913.csv,False,,False,3
460,0.8012564303153052,606885570826008,50件小翅膀套装,9.01,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/fancy/4bed65a0-65cc-41d6-a23f-87998d1253df.jpg,https://www.temu.com/search_result.html?search_key=606885570826008&search_method=user,913.csv,False,,False,1
461,0.801091476562468,607466196673901,隐私窗膜，单向镜隐私膜，免胶静电吸附，房子玻璃隔热挡阳膜,8.33,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/48eb9a0a566c45d9a00530290a6a241d-goods.jpeg,https://www.temu.com/search_result.html?search_key=607466196673901&search_method=user,913.csv,False,,False,0
462,0.8010019982517324,606755648024154,25个红色爱心木制衣夹 - 户内、婚礼和派个装饰用邮票夹 - 用于工艺品和横幅制作的照片纸夹 - 衣夹,1.64,家居厨房用品,衣橱收纳,https://img.kwcdn.com/product/fancy/a73d7215-6490-44dc-aefd-eb2339894853.jpg,https://www.temu.com/search_result.html?search_key=606755648024154&search_method=user,913.csv,False,,False,1
463,0.800811481338989,606893086985480,"[2D] Tablecover 1pc Party Tablecloth, Brown Red Vintage Plaid Style Pattern Tablecloth, Fabric, Suitable for Indoor Outdoor Daily And Holiday Party Decoration, Easy-To-Clean Tablecloth, Suitable for Coffee Tables, Dining Tables, Hotels, Restaurants",3.73,家居厨房用品,节日聚会用品,https://img.kwcdn.com/product/open/e41f029c3bdb4e5ea6a5fcfcebc63ce1-goods.jpeg,https://www.temu.com/search_result.html?search_key=606893086985480&search_method=user,913.csv,False,,False,5
464,0.8008003726124618,606883087779479,2D平面画作，1幅2D平面帆布画《粉红虎妈妈与幼崽的温馨时刻》，非常适合客厅、卧室、办公室及走廊装饰，2D平面画作,1.63,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/839398cd-9340-4d14-8e89-4b9a9b7d03c6.jpg,https://www.temu.com/search_result.html?search_key=606883087779479&search_method=user,913.csv,False,,False,0
465,0.8006896460518591,606598747547881,2D平面，1件装，“好心情”圆形标牌，仅为复古装饰牌匾，夏威夷风格门廊装饰，墙壁装饰，家居装饰，房间装饰，标牌尺寸20x20厘米，2D平面,1.95,家居厨房用品,节日饰品,https://img.kwcdn.com/product/open/248c5ea96642411cba0de6236625a359-goods.jpeg,https://www.temu.com/search_result.html?search_key=606598747547881&search_method=user,913.csv,False,,False,1
466,0.799950114876693,607655108160866,3pc，2D印刷无框海报，3件墙艺术套装森林动物狐狸麋鹿兔子帆布海报印刷维多利亚哥特式植物花卉墙艺术为客厅卧室装饰复古植物油画印刷,2.84,家居厨房用品,墙面装饰,https://img.kwcdn.com/product/fancy/5fe9dd3d-8b7f-4315-9075-bf1e6d0621e2.jpg,https://www.temu.com/search_result.html?search_key=607655108160866&search_method=user,913.csv,False,,False,1
467,0.7995075367462905,607272654709438,二维平面圣诞红卡车侏儒装饰，平面造型，非立体木质桌面摆件，圣诞老人侏儒乘坐载树皮卡，节日桌面装饰，圣诞礼物，二维平面,1.97,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/cf341da3-e793-4dcf-bcea-99bbd74a64b0.jpg,https://www.temu.com/search_result.html?search_key=607272654709438&search_method=user,913.csv,False,,False,0
468,0.7990194311699802,607031331261149,1个2D印花个性化定制照片/文字腹部冰箱磁铁 - 可雕刻姓名/照片，爱好者，亚克力冰箱装饰，单人派个，男士家居厨房冰箱纪念品，厨房小工具和/厨具,2.22,家居厨房用品,厨房用品,https://img.kwcdn.com/product/open/1b764180c3334168a1657f2fed4cada4-goods.jpeg,https://www.temu.com/search_result.html?search_key=607031331261149&search_method=user,913.csv,False,,False,0
469,0.79899461775689,607455727725557,20片 5Cm 亚克力圆形镜子贴纸，自粘环形墙面镜，适用于生产、墙面装饰和装饰马赛克瓷砖，卧室墙面装饰,1.87,家居厨房用品,家居装饰,https://img.kwcdn.com/product/fancy/601443cf-b7ba-483e-b840-ff35af9a8628.jpg,https://www.temu.com/search_result.html?search_key=607455727725557&search_method=user,913.csv,False,,False,7
470,0.7978800352420825,607324060102178,"1件2D平面图案贴花,圣诞节装饰静电贴，窗贴，玻璃贴画， 窗户贴纸，花鸟蝶杯图案玻璃贴膜适用于卧室厨房浴室阳台窗户圣诞家居装饰，双面打印，可重复使用，可移除的PVC节日防水贴纸，完美的万圣，圣诞节派对装饰贴纸-玻璃贴膜",1.41,家居厨房用品,窗饰及配件,https://img.kwcdn.com/product/open/0349411cd5a9494480d98820633986df-goods.jpeg,https://www.temu.com/search_result.html?search_key=607324060102178&search_method=user,913.csv,False,,False,0
